age_x,annual_income,loan_amount,credit_score_x,repayment_history,transaction_count,spending_ratio,join_date,default_flag,age_y,missed_payments_last_12m,credit_score_y,join_year,join_month,customer_id_CUST1000,customer_id_CUST1001,customer_id_CUST1002,customer_id_CUST1003,customer_id_CUST1004,customer_id_CUST1005,customer_id_CUST1006,customer_id_CUST1007,customer_id_CUST1008,customer_id_CUST1009,customer_id_CUST1010,customer_id_CUST1011,customer_id_CUST1012,customer_id_CUST1013,customer_id_CUST1014,customer_id_CUST1015,customer_id_CUST1016,customer_id_CUST1017,customer_id_CUST1018,customer_id_CUST1019,customer_id_CUST1020,customer_id_CUST1021,customer_id_CUST1022,customer_id_CUST1023,customer_id_CUST1024,customer_id_CUST1025,customer_id_CUST1026,customer_id_CUST1027,customer_id_CUST1028,customer_id_CUST1029,customer_id_CUST1030,customer_id_CUST1031,customer_id_CUST1032,customer_id_CUST1033,customer_id_CUST1034,customer_id_CUST1035,customer_id_CUST1036,customer_id_CUST1037,customer_id_CUST1038,customer_id_CUST1039,customer_id_CUST1040,customer_id_CUST1041,customer_id_CUST1042,customer_id_CUST1043,customer_id_CUST1044,customer_id_CUST1045,customer_id_CUST1046,customer_id_CUST1047,customer_id_CUST1048,customer_id_CUST1049,customer_id_CUST1050,customer_id_CUST1051,customer_id_CUST1052,customer_id_CUST1053,customer_id_CUST1054,customer_id_CUST1055,customer_id_CUST1056,customer_id_CUST1057,customer_id_CUST1058,customer_id_CUST1059,customer_id_CUST1060,customer_id_CUST1061,customer_id_CUST1062,customer_id_CUST1063,customer_id_CUST1064,customer_id_CUST1065,customer_id_CUST1066,customer_id_CUST1067,customer_id_CUST1068,customer_id_CUST1069,customer_id_CUST1070,customer_id_CUST1071,customer_id_CUST1072,customer_id_CUST1073,customer_id_CUST1074,customer_id_CUST1075,customer_id_CUST1076,customer_id_CUST1077,customer_id_CUST1078,customer_id_CUST1079,customer_id_CUST1080,customer_id_CUST1081,customer_id_CUST1082,customer_id_CUST1083,customer_id_CUST1084,customer_id_CUST1085,customer_id_CUST1086,customer_id_CUST1087,customer_id_CUST1088,customer_id_CUST1089,customer_id_CUST1090,customer_id_CUST1091,customer_id_CUST1092,customer_id_CUST1093,customer_id_CUST1094,customer_id_CUST1095,customer_id_CUST1096,customer_id_CUST1097,customer_id_CUST1098,customer_id_CUST1099,customer_id_CUST1100,customer_id_CUST1101,customer_id_CUST1102,customer_id_CUST1103,customer_id_CUST1104,customer_id_CUST1105,customer_id_CUST1106,customer_id_CUST1107,customer_id_CUST1108,customer_id_CUST1109,customer_id_CUST1110,customer_id_CUST1111,customer_id_CUST1112,customer_id_CUST1113,customer_id_CUST1114,customer_id_CUST1115,customer_id_CUST1116,customer_id_CUST1117,customer_id_CUST1118,customer_id_CUST1119,customer_id_CUST1120,customer_id_CUST1121,customer_id_CUST1122,customer_id_CUST1123,customer_id_CUST1124,customer_id_CUST1125,customer_id_CUST1126,customer_id_CUST1127,customer_id_CUST1128,customer_id_CUST1129,customer_id_CUST1130,customer_id_CUST1131,customer_id_CUST1132,customer_id_CUST1133,customer_id_CUST1134,customer_id_CUST1135,customer_id_CUST1136,customer_id_CUST1137,customer_id_CUST1138,customer_id_CUST1139,customer_id_CUST1140,customer_id_CUST1141,customer_id_CUST1142,customer_id_CUST1143,customer_id_CUST1144,customer_id_CUST1145,customer_id_CUST1146,customer_id_CUST1147,customer_id_CUST1148,customer_id_CUST1149,customer_id_CUST1150,customer_id_CUST1151,customer_id_CUST1152,customer_id_CUST1153,customer_id_CUST1154,customer_id_CUST1155,customer_id_CUST1156,customer_id_CUST1157,customer_id_CUST1158,customer_id_CUST1159,customer_id_CUST1160,customer_id_CUST1161,customer_id_CUST1162,customer_id_CUST1163,customer_id_CUST1164,customer_id_CUST1165,customer_id_CUST1166,customer_id_CUST1167,customer_id_CUST1168,customer_id_CUST1169,customer_id_CUST1170,customer_id_CUST1171,customer_id_CUST1172,customer_id_CUST1173,customer_id_CUST1174,customer_id_CUST1175,customer_id_CUST1176,customer_id_CUST1177,customer_id_CUST1178,customer_id_CUST1179,customer_id_CUST1180,customer_id_CUST1181,customer_id_CUST1182,customer_id_CUST1183,customer_id_CUST1184,customer_id_CUST1185,customer_id_CUST1186,customer_id_CUST1187,customer_id_CUST1188,customer_id_CUST1189,customer_id_CUST1190,customer_id_CUST1191,customer_id_CUST1192,customer_id_CUST1193,customer_id_CUST1194,customer_id_CUST1195,customer_id_CUST1196,customer_id_CUST1197,customer_id_CUST1198,customer_id_CUST1199,gender_x_Female,gender_x_Male,gender_x_Other,region_x_East,region_x_North,region_x_South,region_x_West,education_level_x_Graduate,education_level_x_Post-Graduate,education_level_x_Primary,education_level_x_Secondary,employment_type_x_Salaried,employment_type_x_Self-Employed,employment_type_x_Unemployed,loan_purpose_Business,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,gender_y_Female,gender_y_Male,gender_y_Other,region_y_East,region_y_North,region_y_South,region_y_West,education_level_y_Graduate,education_level_y_Post-Graduate,education_level_y_Primary,education_level_y_Secondary,employment_type_y_Salaried,employment_type_y_Self-Employed,employment_type_y_Unemployed,txn_cluster,log_spending_ratio,debt_to_income,avg_monthly_txn
1.1919993073656951,0.4530463511318466,-0.605502531988729,-0.6195912468715867,0.0721027571353189,0.7592811644292479,-1.3691279373024017,2020-05-30,-0.5619514869490164,1.1919993073656951,0.0721027571353189,-0.6195912468715867,2020,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,1,,-0.416712468612632,0.12654686073820798
0.43661318102495045,-0.05843831817775572,-0.3916977683644346,-2.135087470732692,0.0721027571353189,1.6070479914263147,-0.5267240898689292,2020-01-07,-0.5619514869490164,0.43661318102495045,0.0721027571353189,-2.135087470732692,2020,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,1,-0.7480767410388954,-0.4160086119970019,0.2678413319043858
-0.620927395852092,0.28777788649320796,-1.300661017066125,-0.44337075572494666,0.0721027571353189,-1.3954595208549636,0.04965748995397306,2023-03-03,-0.5619514869490164,-0.620927395852092,0.0721027571353189,-0.44337075572494666,2023,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0,0.04846391091078976,-1.010004155769439,-0.2325765868091606
1.4941537579019928,0.32690575472487743,0.1503148162523652,0.6022041584117848,0.0721027571353189,-0.7596344006071635,1.3354317834050626,2020-04-19,1.7795130420052185,1.4941537579019928,0.0721027571353189,0.6022041584117848,2020,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,0,0.8481967919721383,0.11328220992117989,-0.12660573343452725
-1.1496976842906133,-0.7368196195493866,-1.656960251872452,-0.4316227229818373,0.0721027571353189,0.30007413313917003,-0.039016599249550435,2018-05-27,-0.5619514869490164,-1.1496976842906133,0.0721027571353189,-0.4316227229818373,2018,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,2,-0.039798143053374854,-6.295910998515277,0.050012355523195
-0.1676957200476452,-0.5345908071602237,0.6213964939542747,1.3188341557414545,-0.6868736337627749,1.4304299024685925,0.7147131589803988,2022-05-18,1.7795130420052185,-0.1676957200476452,-0.6868736337627749,1.3188341557414545,2022,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,1,0.5392458123905187,1.3351616244679532,0.2384049837447654
1.1919993073656951,0.6026994138955428,2.1396805767419598,1.57729087608986,0.8310791480334128,-0.953914298460658,1.734465184820918,2023-01-04,1.7795130420052185,1.1919993073656951,0.8310791480334128,1.57729087608986,2023,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,0,1.0059358718973164,1.3350479560863027,-0.15898571641010967
-0.31877294531579414,0.25561676380534787,0.79448602751181,1.2131018610534705,0.0721027571353189,0.7416193555334757,-1.2804538480988783,2021-09-08,-0.5619514869490164,-0.31877294531579414,0.0721027571353189,1.2131018610534705,2021,9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,1,,0.6327456357814089,0.12360322592224594
-0.016618494779496295,1.8266500409131723,-0.444968144075942,0.2262671106322858,0.8310791480334128,0.7946047822207923,-0.7927463574794994,2019-03-19,-0.5619514869490164,-0.016618494779496295,0.8310791480334128,0.2262671106322858,2019,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,1,-1.5738119096302239,-0.15741890139756792,0.13243413037013205
-0.9230818463883899,1.7971248045805381,0.595363022511341,-2.1703315689620197,0.8310791480334128,-1.0775469607310635,-0.3493759114618824,2020-04-16,1.7795130420052185,-0.9230818463883899,0.8310791480334128,-2.1703315689620197,2020,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,0,-0.42982324051591364,0.2128482152588907,-0.17959116012184392
